danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,song_name,artist_name,popularity
0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,audio_features,1ZLtE9tSJdaUiIJ9YoKHQe,261960,4,Decode,Paramore,76
0.591,0.807,4,-3.969,0,0.189,0.000438,0.000847,0.351,0.406,103.652,audio_features,2pLQRwPw6xVQQj1Rf1yoeD,169435,4,Yalla,INNA,46
0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,audio_features,1000nHvUdawXuUHgBod4Wv,114893,4,Panini,Lil Nas X,72
0.419,0.809,11,-4.596,1,0.0357,0.323,0.0,0.699,0.635,88.418,audio_features,3CACzG9I3AoKUKA3ODE5zW,238528,4,Me Vas a Extrañar - En Vivo,Damas Gratis,67
0.783,0.63,7,-4.985,1,0.044,0.211,0.0,0.3,0.822,106.053,audio_features,6L2uVVPJA9WcDc7zCZ4DHN,197787,4,Love Me Like You,Little Mix,75
0.679,0.659,1,-6.039,1,0.0497,0.674,0.0,0.948,0.698,108.221,audio_features,7Cf2Hsy3cPlA4e115tElXv,186380,4,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,73
0.765,0.29,4,-17.117,0,0.139,0.0279,0.0,0.571,0.506,92.409,audio_features,0Q0IVlqMV64kNLlwjPj0Hl,298773,4,Killing Me Softly With His Song,Fugees,80
0.77,0.373,1,-6.931,1,0.0328,0.317,0.0,0.217,0.293,131.975,audio_features,2G74yhtIMW8tJY5I83dS4Z,242027,4,Amor del Bueno,Reyli Barba,78
0.336,0.602,4,-6.354,1,0.0325,0.0635,0.0,0.141,0.299,161.01,audio_features,5x5JM1BSB6vollcIzDocqT,234520,4,The Climb,Miley Cyrus,76
0.839,0.764,7,-5.556,1,0.12,0.315,3.18e-06,0.0709,0.667,131.974,audio_features,1VapsxlgG0g2D80LeEXBqE,196818,4,Alô Porteiro - Ao Vivo,Marília Mendonça,61
0.668,0.719,8,-6.897,0,0.0896,0.0699,0.0,0.118,0.566,91.965,audio_features,0RRQBt1lilZUjp6k4aecBk,363560,4,"Aashiq Banaya Aapne (From ""Aashiq Banaya Aapne"")",Himesh Reshammiya,27
0.696,0.704,1,-7.876,1,0.0423,0.166,0.0,0.155,0.427,124.965,audio_features,5INTA6jMahxHW2upLp3skQ,183000,4,"Makhna - From ""Drive""",Yasser Desai,0
0.436,0.4,0,-6.521,1,0.11,0.463,0.0,0.76,0.568,75.576,audio_features,6HIIuuUIEzH1meVdGbMXyf,189050,3,Ya Supérame (En Vivo),Grupo Firme,77
0.272,0.412,7,-10.239,1,0.0763,0.791,0.0,0.981,0.198,142.59,audio_features,39I9OhsGSLXWa2jmvXDszB,378012,4,"Abrázame Muy Fuerte - En Vivo Desde Bellas Artes, México/ 2013",Juan Gabriel,49
0.808,0.376,10,-10.145,0,0.0424,0.0034,0.514,0.31,0.605,119.994,audio_features,3noJGBSPcoFUUWxAFUEdsP,223458,4,Don't Cha (Originally Performed By The Pussycat Dolls feat. Busta Rhymes) [Karaoke Version],The Karaoke Channel,0
0.836,0.801,11,-3.652,1,0.0427,0.0643,0.0,0.0371,0.839,99.997,audio_features,0XBPinXhWqkGZxuKJRqk77,214219,4,Razzi Bolja,Harjeet Deewana,57
0.528,0.777,9,-3.229,0,0.0379,0.483,0.0,0.0754,0.493,94.949,audio_features,5SYcKZYmQnHBW1LGLOi8sH,257416,4,Chhor Denge,Sachet-Parampara,57
0.47,0.414,1,-10.145,1,0.0419,0.0219,0.0,0.082,0.47,161.913,audio_features,1x27t6mqX9PYYEB5BdykVW,147925,3,The Chipmunk Song (Christmas Don't Be Late),Bryson Tiller,48
0.69,0.872,11,-2.984,0,0.0588,0.226,0.0,0.0858,0.731,94.0,audio_features,4N1c5rmWOzRmB9SMacr5wB,252200,4,Loco Enamorado,Abraham Mateo,60
0.896,0.71,7,-8.275,1,0.226,0.00296,1.84e-05,0.151,0.594,130.015,audio_features,7jIwADGogl6x8YJKW2xxot,254769,4,Boom Boom Pow (Made Famous by Black Eyed Peas),The Pop Heroes,2
0.731,0.786,0,-4.898,1,0.254,0.114,0.0,0.437,0.78,89.092,audio_features,4nfn4q3ygnHhriDyYW6Fkf,453360,4,Llegamos A La Disco,Daddy Yankee,68
0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,audio_features,1cVlW9WQiGlFdWUXFdFZGh,227234,3,Pa' Olvidarme De Ella,Piso 21,71
0.685,0.731,5,-5.119,0,0.093,0.204,0.0,0.0722,0.786,177.912,audio_features,4yN6xPLopmTLvc27pO9LIE,221027,4,Si Tú La Ves (feat. Wisin),Nicky Jam,66
0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,audio_features,3oDFtOhcN08qeDPAK6MEQG,251440,4,Boom Boom Pow,Black Eyed Peas,71
0.663,0.485,10,-12.23,1,0.065,0.266,0.0,0.0871,0.519,160.096,audio_features,1zuIPLPRFfTDGHjSyktEDj,270421,4,Jeeb Tur (feat. Thaikoon),Illslick,45
0.787,0.653,11,-3.585,0,0.126,0.809,0.00252,0.225,0.404,130.079,audio_features,1kWwNpx68BMAjJeksmN3JV,215944,4,Abusadamente,MC Gustta,65
0.769,0.96,5,-3.922,0,0.0361,0.00152,0.629,0.0766,0.0555,131.99,audio_features,3R5JTH4rEtGVDtsnn3mFt2,234736,4,Badshah O Badshah,Dj Anil Thakur,10
0.68,0.386,5,-13.891,0,0.0288,0.3,0.913,0.108,0.276,107.326,audio_features,1JjIdQz0gwkbv37VjFPw4a,112500,4,Laugh Now Cry Later - slowed down + reverb,Covers Unplugged,3
0.69,0.896,1,-2.277,1,0.0436,0.195,0.0,0.0979,0.792,115.984,audio_features,72iOihHEQp0LA0hZcjfLaA,218880,4,He Llorado (Como Un Niño),Juan Magán,64
0.644,0.791,5,-4.587,1,0.273,0.157,0.0,0.314,0.408,91.753,audio_features,1nSPlJY53DG3avK6UfpDpZ,318328,4,Jeremías 17-5,Canserbero,74
0.436,0.391,1,-9.62,0,0.0326,0.554,0.0,0.12,0.126,125.354,audio_features,0JN7vUgUolHGHFrOR8xk7S,272893,4,When You Believe - from The Prince of Egypt,Whitney Houston,69
0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,audio_features,7MmrcXVA7A5zZ2CbDuGHNa,209680,4,A Mí,Rels B,84
0.664,0.934,10,-3.848,0,0.0697,0.00108,2.77e-05,0.27,0.53,130.982,audio_features,7F25roCtYi55JouckaayPC,249067,4,Judas,Lady Gaga,77
0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,audio_features,3cfOd4CMv2snFaKAnMdnvK,200373,4,All Star,Smash Mouth,81
0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,audio_features,6osaMSJh9NguagEDQcZaKx,185195,4,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,75
0.497,0.438,4,-6.7,1,0.0265,0.169,0.0,0.0762,0.162,136.561,audio_features,2SXA7iCdyfpIr2fpsYpf8U,381253,3,La Gloria de Dios (feat. Evaluna Montaner),Ricardo Montaner,61
0.584,0.73,8,-5.095,1,0.0355,0.0674,0.00849,0.288,0.414,153.929,audio_features,2GJyBJWPmnM7pK961cB6iV,233040,4,La promesa,Melendi,70
0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,audio_features,3evG0BIqEFMMP7lVJh1cSf,215733,4,Don't Let Me Down - Remastered 2009,The Beatles,70
0.801,0.844,9,-5.864,1,0.103,0.0333,0.241,0.0649,0.915,120.995,audio_features,5slhn9yollxbLCIwUaoSPl,309649,4,Feel (feat. Sena Sener) - X-Kom Remix,Mahmut Orhan,40
0.815,0.801,7,-4.271,0,0.143,0.229,1.14e-05,0.0762,0.533,96.473,audio_features,0FoAlOXHI6KJ4RHP9v8jnw,207494,4,Baby Girl,Guru Randhawa,60
0.769,0.812,8,-4.9,1,0.0464,0.183,4.4e-06,0.0792,0.379,129.824,audio_features,19Szw9VT4VquqrnEzBZ1U9,230806,4,Novinha Quer Mamar,Mc Kevin,40
0.455,0.502,4,-7.539,1,0.0493,0.699,0.000156,0.094,0.674,163.347,audio_features,40XeGNGFchGYw7y0ue1GiG,209453,4,Don’t Let Me Down - First Rooftop Performance,The Beatles,54
0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,234560,4,Club Can't Handle Me (feat. David Guetta),Flo Rida,80
0.726,0.53,4,-5.736,0,0.0518,0.000716,0.00211,0.0502,0.374,99.024,audio_features,2tdNI4jmNQkOT41LSTSA17,236364,4,Killshot,Magdalena Bay,60
0.815,0.723,6,-3.611,0,0.0574,0.115,0.0,0.184,0.896,149.918,audio_features,29dRTbLTxRaSl63DIzbjvl,147990,4,Quem Me Dera,Márcia Fellipe,54
0.466,0.698,8,-6.967,1,0.0629,0.164,0.0,0.127,0.349,109.772,audio_features,5txoZyuAmtCfmDjUCEphWm,295733,3,Somebody To Love,Queen,66
0.795,0.794,8,-2.846,1,0.398,0.0573,0.0,0.287,0.546,88.668,audio_features,1g1TzRl3O8Mx6yqkLP6Ol0,203651,4,Badnam,Mankirt Aulakh,45
0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,audio_features,7sO5G9EABYOXQKNPNiE9NR,172800,4,Ric Flair Drip (with Metro Boomin),Offset,86
0.801,0.745,6,-3.733,0,0.063,0.398,0.00603,0.153,0.245,104.965,audio_features,3JHpk0DOTOzyh0777JFAky,214013,4,Diosa,Myke Towers,75
0.577,0.833,11,-2.888,0,0.343,0.00411,0.0,0.0709,0.697,189.723,audio_features,33CFCErrSDgJKZiqhv5B7s,196184,4,679 (feat. Remy Boyz),Fetty Wap,51
0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,audio_features,5ildQOEKmJuWGl2vRkFdYc,157018,4,DESPECHÁ,ROSALÍA,80
0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,audio_features,6XHVuErjQ4XNm6nDPVCxVX,260640,4,No Guidance (feat. Drake),Chris Brown,79
0.58,0.627,1,-4.607,0,0.447,0.275,0.0,0.269,0.694,82.027,audio_features,64t9LrI2DcljIxGZ6ayXmi,168043,4,يدك بالراس,نور الزين,37
0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,4SSnFejRGlZikf02HLewEF,193143,4,bury a friend,Billie Eilish,76
0.777,0.84,7,-4.384,1,0.082,0.151,1.24e-06,0.249,0.804,97.979,audio_features,5PnEBmCk56RQphcMe7EqhG,262707,4,Como Yo Le Doy - Spanglish Version,Pitbull,66
0.754,0.754,1,-7.241,1,0.268,0.000771,0.387,0.145,0.619,132.012,audio_features,4jkf7dGKtr00qO9sH1HOfb,195791,4,جيناك بهايه,ستيفن,18
0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,audio_features,5bJ1DrEM4hNCafcDd1oxHx,345133,4,Self Care,Mac Miller,80
0.479,0.594,2,-5.106,0,0.0317,0.602,0.0,0.124,0.447,172.069,audio_features,2JYpBNDz205dllLsOivb78,276320,4,คำว่าฮักกัน มันเหี่ยถิ่มไส,Monkan Kankoon,43
0.65,0.792,6,-3.825,0,0.0393,0.607,2.36e-05,0.92,0.872,154.027,audio_features,5R9KPXQVeyqsHZoPLMgfNy,225672,4,Baby Me Atende,Matheus Fernandes,59
0.555,0.665,8,-8.132,0,0.0403,0.139,0.0,0.167,0.472,75.008,audio_features,2Zwv2vKU8mwgh2LI5GUKcT,280149,4,Meri Aashiqui,Rochak Kohli,56
0.602,0.911,5,-3.842,0,0.113,0.0328,0.679,0.219,0.253,127.994,audio_features,2aJwlohnHuKWIUK8UntETK,365626,4,Toulouse,Nicky Romero,48
0.3,0.838,1,-6.504,1,0.0469,0.478,0.0,0.923,0.584,174.08,audio_features,6fDadQZ5QlZgYqpZhDfwek,279811,4,O Que Houve? - Ao Vivo,Mano Walter,51
0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,audio_features,2EBCVPNAG46nbgs6jXPGvv,210627,4,Starships,Nicki Minaj,80
0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,audio_features,7nD9nN3jord9wWcfW3Gkcm,210573,4,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,63
0.658,0.572,3,-7.527,1,0.0304,0.214,0.0,0.125,0.741,92.011,audio_features,5U28PY9MekLyCBYtLHGQpe,231474,4,Meu Abrigo,Melim,71
0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,audio_features,3CJvmtWw2bJsudbAC5uCQk,200680,4,Hands To Myself,Selena Gomez,71
0.599,0.52,7,-4.781,1,0.0315,0.689,6.17e-06,0.0589,0.787,150.172,audio_features,1JU9KfQidaLyx80ixZr66t,155883,3,Qué Caro Estoy Pagando,Los Plebes del Rancho de Ariel Camacho,69
0.489,0.767,4,-8.309,1,0.138,0.645,0.000482,0.108,0.556,175.877,audio_features,0mXcEgjLvFcdwCJ6iMFdL4,393707,4,Tere Naam,Udit Narayan,58
0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,audio_features,13xxBnXOuiBxVxJI458B0i,226973,4,Unfaithful,Rihanna,74
0.305,0.483,3,-6.457,0,0.0323,0.218,1.86e-05,0.112,0.233,169.655,audio_features,1DnvOaVFXd9Q7YC7tkgllK,225797,3,Llorar (feat. Mario Domm),Jesse & Joy,49
0.569,0.601,1,-5.554,1,0.0275,0.274,0.0,0.111,0.397,139.904,audio_features,0832pFK9N12P1B0nuaUb2Z,223787,4,Te Fuiste de Aquí,Reik,65
0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,206459,4,Lose You To Love Me,Selena Gomez,82
0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324,audio_features,0S4RKPbRDA72tvKwVdXQqe,227027,4,The Way,Ariana Grande,70
0.699,0.444,0,-3.803,1,0.0316,0.435,0.0,0.313,0.525,138.139,audio_features,0B5nnPv1ebuo0VFXCMfUij,186653,4,Seremos,El Bebeto,71
0.721,0.7,7,-6.028,1,0.0673,0.485,0.0,0.837,0.645,134.016,audio_features,4kGoQLmgPxVcDzhdeqvlOp,277613,4,Muleque De Vila - Ao Vivo,Projota,61
0.44,0.474,1,-13.764,1,0.0731,0.125,0.0101,0.187,0.14,92.194,audio_features,3hbaOlj248ZnCDUM8Lu3Wm,190765,4,Ishq Tera Guru Randhawa,Rahul Kush,10
0.583,0.792,1,-5.894,1,0.0533,0.00321,4.92e-05,0.315,0.397,80.055,audio_features,5X3ahLXhOw16BR09GjYPUT,294720,4,Rehab,Rihanna,68
0.536,0.628,1,-6.465,0,0.0274,0.35,0.000149,0.193,0.529,86.0,audio_features,1iegkMmseDm2hheIqDkNSr,262291,4,Si te pudiera mentir,Futuro Caníbal,39
0.558,0.526,0,-4.686,0,0.033,0.431,0.0,0.126,0.202,124.709,audio_features,1HYzRuWjmS9LXCkdVHi25K,192441,4,Stay With Me,CHANYEOL,75
0.825,0.904,5,-5.414,0,0.0788,0.257,1.18e-05,0.0715,0.528,129.038,audio_features,1F3mmE11euAAjwPHCSwSCC,230558,4,"Jai Jai Shivshankar (From ""War"")",Vishal-Shekhar,52
0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961,audio_features,6871FKHumiy1Wfr6vF7Xxt,289999,4,"Hawayein (From ""Jab Harry Met Sejal"")",Pritam,67
0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,audio_features,013AWvizllIUEC2FOBzOnh,277267,4,Truly Madly Deeply,Savage Garden,72
0.886,0.525,8,-7.39,1,0.131,0.236,0.0,0.057,0.708,145.99,audio_features,4a87wpeqAcOv03pYihEzku,225205,4,Broccoli (feat. Lil Yachty),DRAM,57
0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,307880,4,Clocks,Coldplay,84
0.905,0.686,0,-3.152,1,0.0664,0.0907,0.0,0.266,0.963,103.013,audio_features,11EnQRgRMJwMAesfkB5pnu,155825,4,Se Te Nota (with Guaynaa),Lele Pons,70
0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,audio_features,1ocYa8PoVd5e2vPn0xHJcA,252160,4,Saiyaara,Sohail Sen,72
0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,audio_features,3pD0f7hSJg2XdQ6udw5Tey,448573,4,What Goes Around.../...Comes Around (Interlude),Justin Timberlake,75
0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,298120,4,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,73
0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,audio_features,0j2T0R9dR9qdJYsB7ciXhf,311867,4,Stronger,Kanye West,85
0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,audio_features,7hDVYcQq6MxkdJGweuCtl9,200379,4,ocean eyes,Billie Eilish,85
0.665,0.617,6,-10.447,0,0.0798,0.054,0.0,0.0627,0.39,179.96,audio_features,2iI4ZNinMoRf4ZTwfnipep,223086,4,Si Tu No Estas (In The Style Of Nicky Jam & de la Ghetto) [Tribute Version],Brava HitMakers,4
0.482,0.595,9,-5.336,0,0.0289,0.703,0.000203,0.136,0.482,82.066,audio_features,2kRzgmBlmhvFvCEgMHltWz,314700,4,Sunn Raha Hai,Shreya Ghoshal,66
0.813,0.616,8,-7.571,1,0.0495,0.000132,0.705,0.0658,0.744,119.977,audio_features,4N1MFKjziFHH4IS3RYYUrU,259934,4,My Love,Route 94,76
0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,audio_features,4TCL0qqKyqsMZml0G3M9IM,220640,4,Telephone,Lady Gaga,75
0.866,0.859,1,-3.087,0,0.0587,0.138,0.0,0.401,0.923,109.972,audio_features,4178A5NkEjcsGc64jpBO6d,200347,4,Calypso,Luis Fonsi,57
0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,231333,4,Wake Me Up Before You Go-Go,Wham!,82
0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,178147,4,good 4 u,Olivia Rodrigo,86
0.807,0.883,8,-4.376,1,0.0445,0.00798,0.207,0.0529,0.355,114.133,audio_features,3tS8q8SXxtrYSN8UgeQt6q,246240,4,Bad,Michael Jackson,58
0.292,0.787,0,-5.264,1,0.0585,0.206,0.0,0.593,0.385,153.735,audio_features,3Zu6GzouMX4TLFUGhpZy9o,235583,4,Cuida Bem Dela / Aquela Pessoa - Ao Vivo Em Nova Iorque / 2022,Henrique & Juliano,59
0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979,audio_features,5EYdTPdJD74r9EVZBztqGG,260507,4,The Bad Touch,Bloodhound Gang,73
0.72,0.87,3,-5.155,0,0.142,0.0682,0.0,0.144,0.802,160.039,audio_features,3doNvO8zrwzcM0PJrcn8Rb,188218,4,Night Falls,Dove Cameron,64
0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,audio_features,3c8iiZGfEammKJuWTErE5x,186147,4,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,75
0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,audio_features,7EsjkelQuoUlJXEw7SeVV4,254933,4,Black or White,Michael Jackson,71
0.604,0.895,2,-9.477,1,0.0671,0.00128,8.04e-06,0.22,0.4,130.021,audio_features,2Qfl5Aa844UuoltOcI7qvI,176471,4,Si veo a tu mamá,Mr Bad Bunny,3
0.784,0.665,2,-4.9,1,0.0806,0.336,2.95e-05,0.0953,0.763,91.969,audio_features,67LNc70FgGcKHgRQtn3o33,280000,4,Ayer,DJ Nelson,66
0.659,0.712,2,-5.585,0,0.0352,0.584,0.0,0.201,0.883,143.792,audio_features,3K3mo4LoxPKk18oqIC3hQC,342586,4,Udaarian,Satinder Sartaaj,66
0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,audio_features,51ODNNDZm21HU7wI7cccRr,255632,4,Latch,Disclosure,77
0.701,0.655,2,-3.944,0,0.0765,0.0559,0.0,0.0879,0.613,88.84,audio_features,3OKeUxyo5lXxFH6P6CZHt4,207778,4,Travesuras,LH,40
0.867,0.705,10,-3.893,0,0.0522,0.00452,0.0,0.0868,0.285,94.985,audio_features,5SVpD60u9vjoQ2OeoKsTkb,180176,4,Akh Lad Jaave,Badshah,65
0.863,0.528,10,-6.075,0,0.0503,0.043,0.00884,0.0666,0.92,136.114,audio_features,2hvTiczp42jKh5YlM8KJD4,45000,4,PPAP(Pen-Pineapple-Apple-Pen),PIKOTARO,25
0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6ZOcbKub95XSDESsKKuH41,224997,4,Desesperados,Rauw Alejandro,74
0.364,0.515,4,-5.643,1,0.0297,0.814,1.84e-06,0.134,0.277,89.737,audio_features,0UjtkXe54YuY5SMwXYjkvq,264160,4,Nunca Te Olvidaré,Enrique Iglesias,66
0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,audio_features,6CN3e26iQSj1N5lomh0mfO,296880,4,Like Toy Soldiers,Eminem,71
0.754,0.549,0,-6.932,1,0.0399,0.477,0.0,0.0915,0.803,90.654,audio_features,7CaC5VWzW0iojBLEJtbiUT,180573,4,17 Años,Los Ángeles Azules,23
0.754,0.549,0,-6.932,1,0.0399,0.477,0.0,0.0915,0.803,90.654,audio_features,7CaC5VWzW0iojBLEJtbiUT,180573,4,17 Años,Los Ángeles Azules,23
0.757,0.832,4,-3.674,0,0.229,0.127,0.0,0.167,0.53,180.05,audio_features,2fOjendzUzepHwR9QrVyYF,182400,4,La Respuesta,Becky G,58
0.765,0.671,9,-5.249,0,0.278,0.344,0.0,0.0506,0.798,84.5,audio_features,63BcfK6YAzJYeISaTPr6IO,249867,4,Big Poppa - 2007 Remaster,The Notorious B.I.G.,72
0.841,0.552,8,-6.428,1,0.131,0.0856,4.45e-06,0.281,0.867,79.998,audio_features,6gI7UZyH9wwAaRfcF070Hz,229012,4,Salgamos,KEVIN ROLDAN,69
0.469,0.709,7,-8.214,1,0.0473,0.171,0.0,0.357,0.895,98.943,audio_features,6YjYsRwd0NVAED0Hps29Gk,562000,4,Deixa Acontecer / Do Jeito Que Vida Quer / Coração Radiante / Compasso do Amor / Jogo de Sedução - Ao Vivo,Grupo Humildemente,11
0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,audio_features,5vGLcdRuSbUhD8ScwsGSdA,123263,4,Whoopty,CJ,72
0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,audio_features,3BhjbaGeI7E0CiIjctfdD3,187711,4,Kar Gayi Chull,Badshah,66
0.686,0.714,10,-5.918,1,0.0323,0.118,0.000122,0.327,0.571,101.99,audio_features,4nCYNkzma1BxswQnXQWS23,208493,4,I'm Alive - Humberto Gatica mix,Céline Dion,34
0.468,0.721,2,-7.595,1,0.0309,0.175,0.0233,0.0849,0.202,134.987,audio_features,2PX886jcm9p0pnUvpHf4Tc,430267,4,L\'amour Toujours (forte Forte),Gigi D'Agostino,20
0.681,0.455,4,-4.961,1,0.0462,0.75,0.0,0.152,0.274,130.036,audio_features,1JyGEnE5FXTJJzOxfq7cJ9,195692,4,Leão,Xamã,43
0.726,0.696,4,-8.017,1,0.0333,0.00114,0.0771,0.0563,0.41,114.691,audio_features,41AE8ODX2JETBCa6muhSLY,252187,4,Heart Of Glass,Blondie,66
0.782,0.85,2,-3.433,1,0.0588,0.22,0.0,0.244,0.622,119.911,audio_features,6TZm5boxRcJw2Ig5KduGCz,237093,4,Est-ce que tu m'aimes ? - Pilule bleue,GIMS,51
0.55,0.648,0,-8.076,1,0.0472,0.222,0.0,0.329,0.32,149.886,audio_features,0OZX1hG9Q8J15nEtpzVGln,210240,4,A Puro Dolor,Son By Four,54
0.654,0.815,0,-4.976,1,0.058,0.468,0.0,0.225,0.661,135.095,audio_features,6P8v1a8jyfwG5kc7Si1kUp,173427,4,Amante Não Tem Lar - Ao Vivo,Marília Mendonça,64
0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,audio_features,3850dYVgOFIXJh5U4BFEWH,337733,4,Hung Up,Madonna,78
0.727,0.696,5,-4.472,0,0.0706,0.251,0.0,0.0726,0.467,132.077,audio_features,1HR2CTi0ytRJIcik1QKdOa,392827,4,Beautiful,Eminem,73
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,212000,4,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,80
0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,audio_features,3fBbfrWZUuWWrMQXFISr7N,244227,4,New Flame (feat. Usher & Rick Ross),Chris Brown,76
0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,5eqK0tbzUPo2SoeZsov04s,220307,4,Bank Account,21 Savage,79
0.637,0.513,11,-6.846,0,0.283,0.3,0.000571,0.0981,0.27,196.088,audio_features,6kTMnty169llVx9sGHb6LD,231909,4,Solo,Amenazzy,76
0.661,0.474,10,-6.67,1,0.0353,0.843,3.98e-05,0.111,0.798,145.924,audio_features,18J1Ke20aBiyK0nv9gnjez,205420,3,¿Por Que Me Enamoré?,Ulices Chaidez,67
0.806,0.43,1,-11.126,1,0.0498,0.00935,1.41e-06,0.109,0.427,138.024,audio_features,3oekAfaXLbYwfsFy1L8X6w,251376,4,New Flame,Chart Hitz,1
0.564,0.944,8,-0.532,1,0.0647,0.105,0.0,0.154,0.857,164.062,audio_features,52FCAZn0YEkZfF0BtiAUMW,186893,4,Heart Shaker,TWICE,66
0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,audio_features,0JiY190vktuhSGN6aqJdrt,215160,4,So What,P!nk,79
0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,audio_features,7oGZAicScQt96OAW4AruYy,207719,4,Want to Want Me,Jason Derulo,80
0.319,0.846,6,-6.109,1,0.0796,0.0103,4.11e-05,0.475,0.0784,139.163,audio_features,5yZvaUVyuXfSVUaMumFi6l,213019,4,Runnin' (Lose It All),Naughty Boy,70
0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,audio_features,1ga4PztXOIw1yBbdUt2X8v,209160,4,GATÚBELA,KAROL G,76
0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,audio_features,04aAxqtGp5pv12UXAg4pkq,228360,4,Centuries,Fall Out Boy,82
0.815,0.613,7,-5.009,1,0.0323,0.716,0.0,0.114,0.46,94.979,audio_features,2jiC29jZ2zaaP5vOR6xa1M,216627,4,노래 (The Song),Zion.T,48
